OA_Code,Latitude,Longitude,Constituency
S00177402,55.75948492,-4.159429531,"East Kilbride, Strathaven and Lesmahagow"
S00177403,55.7614354,-4.064267689,Rutherglen and Hamilton West
S00177404,55.75923251,-4.184885639,"East Kilbride, Strathaven and Lesmahagow"
S00177405,55.76118127,-4.063345729,Rutherglen and Hamilton West
S00177406,55.75927969,-4.194339986,"East Kilbride, Strathaven and Lesmahagow"
S00177407,55.76680896,-3.682372518,Lanark and Hamilton East
S00177408,55.75946624,-4.189425352,"East Kilbride, Strathaven and Lesmahagow"
S00177409,55.76166055,-4.003439718,Lanark and Hamilton East
S00177410,55.76080115,-4.059755326,Rutherglen and Hamilton West
S00177411,55.75837741,-4.226501029,"East Kilbride, Strathaven and Lesmahagow"
S00177412,55.75825194,-4.219528747,"East Kilbride, Strathaven and Lesmahagow"
S00177413,55.76101262,-4.035746448,Lanark and Hamilton East
S00177414,55.76064447,-4.066409514,Rutherglen and Hamilton West
S00177415,55.75969937,-4.162565405,"East Kilbride, Strathaven and Lesmahagow"
S00177416,55.76046481,-4.078656975,Rutherglen and Hamilton West
S00177417,55.75849452,-4.199045549,"East Kilbride, Strathaven and Lesmahagow"
S00177418,55.75688699,-4.225921995,"East Kilbride, Strathaven and Lesmahagow"
S00177419,55.7585717,-4.189693978,"East Kilbride, Strathaven and Lesmahagow"
S00177420,55.75800517,-4.203783557,"East Kilbride, Strathaven and Lesmahagow"
S00177421,55.75831903,-4.205825452,"East Kilbride, Strathaven and Lesmahagow"
S00177422,55.76474001,-3.689073531,Lanark and Hamilton East
S00177423,55.75607421,-4.229111019,"East Kilbride, Strathaven and Lesmahagow"
S00177424,55.76061873,-4.065802474,Rutherglen and Hamilton West
S00177425,55.75823728,-3.664457158,Lanark and Hamilton East
S00177426,55.76098357,-4.045611134,Lanark and Hamilton East
S00177427,55.75692219,-4.240300084,"East Kilbride, Strathaven and Lesmahagow"
S00177428,55.75865658,-4.180374698,"East Kilbride, Strathaven and Lesmahagow"
S00177429,55.75888892,-4.158567777,"East Kilbride, Strathaven and Lesmahagow"
S00177430,55.75860766,-4.200757345,"East Kilbride, Strathaven and Lesmahagow"
S00177431,55.75868536,-4.162987415,"East Kilbride, Strathaven and Lesmahagow"
S00177432,55.76012783,-4.073602407,Rutherglen and Hamilton West
S00177433,55.76534021,-3.689864587,Lanark and Hamilton East
S00177434,55.7572489,-4.218834227,"East Kilbride, Strathaven and Lesmahagow"
S00177435,55.75902149,-4.156136503,"East Kilbride, Strathaven and Lesmahagow"
S00177436,55.75976979,-4.037530528,Lanark and Hamilton East
S00177437,55.76015449,-4.057585443,Rutherglen and Hamilton West
S00177438,55.75634904,-4.211419892,"East Kilbride, Strathaven and Lesmahagow"
S00177439,55.75844803,-4.196620281,"East Kilbride, Strathaven and Lesmahagow"
S00177440,55.75977114,-4.056863954,Rutherglen and Hamilton West
S00177441,55.75786688,-4.199966508,"East Kilbride, Strathaven and Lesmahagow"
S00177442,55.75763842,-4.188605679,"East Kilbride, Strathaven and Lesmahagow"
S00177443,55.75784342,-4.18769275,"East Kilbride, Strathaven and Lesmahagow"
S00177444,55.75779991,-4.184582368,"East Kilbride, Strathaven and Lesmahagow"
S00177445,55.75839528,-4.182942133,"East Kilbride, Strathaven and Lesmahagow"
S00177446,55.75713578,-4.234494924,"East Kilbride, Strathaven and Lesmahagow"
S00177447,55.76020181,-4.061731993,Rutherglen and Hamilton West
S00177448,55.75809762,-4.19309414,"East Kilbride, Strathaven and Lesmahagow"
S00177449,55.75857009,-4.178664453,"East Kilbride, Strathaven and Lesmahagow"
S00177450,55.7561122,-4.230483826,"East Kilbride, Strathaven and Lesmahagow"
S00177451,55.75821053,-4.159837222,"East Kilbride, Strathaven and Lesmahagow"
S00177452,55.75999883,-4.052923176,Lanark and Hamilton East
S00177453,55.75899967,-4.036820955,Lanark and Hamilton East
S00177454,55.76509153,-3.685725512,Lanark and Hamilton East
S00177455,55.75812149,-4.157744394,"East Kilbride, Strathaven and Lesmahagow"
S00177456,55.75829291,-4.175541015,"East Kilbride, Strathaven and Lesmahagow"
S00177457,55.75799114,-4.197040858,"East Kilbride, Strathaven and Lesmahagow"
S00177458,55.75770102,-4.193661584,"East Kilbride, Strathaven and Lesmahagow"
S00177459,55.75665784,-4.161249504,"East Kilbride, Strathaven and Lesmahagow"
S00177460,55.75743434,-4.205042337,"East Kilbride, Strathaven and Lesmahagow"
S00177461,55.75837,-4.156387428,"East Kilbride, Strathaven and Lesmahagow"
S00177462,55.757944,-4.173927761,"East Kilbride, Strathaven and Lesmahagow"
S00177463,55.75912328,-4.081454478,Rutherglen and Hamilton West
S00177464,55.76498488,-3.692176366,Lanark and Hamilton East
S00177465,55.75753039,-4.18558733,"East Kilbride, Strathaven and Lesmahagow"
S00177466,55.75599727,-4.232357903,"East Kilbride, Strathaven and Lesmahagow"
S00177467,55.75810416,-4.1775706,"East Kilbride, Strathaven and Lesmahagow"
S00177468,55.75940794,-4.062981097,Rutherglen and Hamilton West
S00177469,55.7564128,-4.23915522,"East Kilbride, Strathaven and Lesmahagow"
S00177470,55.75790425,-4.172618619,"East Kilbride, Strathaven and Lesmahagow"
S00177471,55.75689769,-4.20389639,"East Kilbride, Strathaven and Lesmahagow"
S00177472,55.7567679,-4.21710155,"East Kilbride, Strathaven and Lesmahagow"
S00177473,55.75430909,-4.168052012,"East Kilbride, Strathaven and Lesmahagow"
S00177474,55.7594659,-4.047699263,Lanark and Hamilton East
S00177475,55.76494931,-3.694757007,Lanark and Hamilton East
S00177476,55.75663597,-4.200949073,"East Kilbride, Strathaven and Lesmahagow"
S00177477,55.756927,-4.198750107,"East Kilbride, Strathaven and Lesmahagow"
S00177478,55.7594386,-4.045562096,Lanark and Hamilton East
S00177479,55.75714061,-4.19031502,"East Kilbride, Strathaven and Lesmahagow"
S00177480,55.75895483,-4.056773153,Rutherglen and Hamilton West
S00177481,55.7571366,-4.175875059,"East Kilbride, Strathaven and Lesmahagow"
S00177482,55.75717804,-4.155684112,"East Kilbride, Strathaven and Lesmahagow"
S00177483,55.76300428,-3.696346164,Lanark and Hamilton East
S00177484,55.75724549,-4.196520777,"East Kilbride, Strathaven and Lesmahagow"
S00177485,55.75683255,-4.174774355,"East Kilbride, Strathaven and Lesmahagow"
S00177486,55.76406211,-3.699133625,Lanark and Hamilton East
S00177487,55.75865235,-4.060343286,Rutherglen and Hamilton West
S00177488,55.76459635,-3.696239981,Lanark and Hamilton East
S00177489,55.75855964,-4.055684497,Rutherglen and Hamilton West
S00177490,55.75562165,-4.233738934,"East Kilbride, Strathaven and Lesmahagow"
S00177491,55.75820313,-4.049051531,Lanark and Hamilton East
S00177492,55.75858145,-4.043604652,Lanark and Hamilton East
S00177493,55.75901287,-4.039276113,Lanark and Hamilton East
S00177494,55.75651372,-4.184637936,"East Kilbride, Strathaven and Lesmahagow"
S00177495,55.75803049,-4.062589591,Rutherglen and Hamilton West
S00177496,55.75513714,-4.196816589,"East Kilbride, Strathaven and Lesmahagow"
S00177497,55.75721211,-4.153741578,"East Kilbride, Strathaven and Lesmahagow"
S00177498,55.76399986,-3.699736599,Lanark and Hamilton East
S00177499,55.75529635,-4.238278416,"East Kilbride, Strathaven and Lesmahagow"
S00177500,55.75845876,-4.065449168,Rutherglen and Hamilton West
S00177501,55.75585343,-4.19998061,"East Kilbride, Strathaven and Lesmahagow"
S00177502,55.75605136,-4.196453629,"East Kilbride, Strathaven and Lesmahagow"
S00177503,55.75834518,-4.04105817,Lanark and Hamilton East
S00177504,55.75696575,-4.178415591,"East Kilbride, Strathaven and Lesmahagow"
S00177505,55.75444934,-4.241847589,"East Kilbride, Strathaven and Lesmahagow"
S00177506,55.75540859,-4.216227531,"East Kilbride, Strathaven and Lesmahagow"
S00177507,55.75656276,-4.152845147,"East Kilbride, Strathaven and Lesmahagow"
S00177508,55.75623001,-4.172764559,"East Kilbride, Strathaven and Lesmahagow"
S00177509,55.75644199,-4.19018022,"East Kilbride, Strathaven and Lesmahagow"
S00177510,55.76430668,-3.693135207,Lanark and Hamilton East
S00177511,55.75830707,-4.052515503,Lanark and Hamilton East
S00177512,55.75659351,-4.177613886,"East Kilbride, Strathaven and Lesmahagow"
S00177513,55.75655274,-4.157514298,"East Kilbride, Strathaven and Lesmahagow"
S00177514,55.75764408,-4.066330474,Rutherglen and Hamilton West
S00177515,55.75546806,-4.190364672,"East Kilbride, Strathaven and Lesmahagow"
S00177516,55.75529757,-4.219886808,"East Kilbride, Strathaven and Lesmahagow"
S00177517,55.7540413,-4.20830908,"East Kilbride, Strathaven and Lesmahagow"
S00177518,55.75762206,-4.074569085,Rutherglen and Hamilton West
S00177519,55.75564674,-4.205993294,"East Kilbride, Strathaven and Lesmahagow"
S00177520,55.75517086,-4.203464282,"East Kilbride, Strathaven and Lesmahagow"
S00177521,55.75832917,-4.044723041,Lanark and Hamilton East
S00177522,55.75538253,-4.202185304,"East Kilbride, Strathaven and Lesmahagow"
S00177523,55.75492709,-4.198510041,"East Kilbride, Strathaven and Lesmahagow"
S00177524,55.7562682,-4.150677361,"East Kilbride, Strathaven and Lesmahagow"
S00177525,55.75769284,-4.070907171,Rutherglen and Hamilton West
S00177526,55.75586432,-4.183756935,"East Kilbride, Strathaven and Lesmahagow"
S00177527,55.75590095,-4.182707115,"East Kilbride, Strathaven and Lesmahagow"
S00177528,55.7555602,-4.181652153,"East Kilbride, Strathaven and Lesmahagow"
S00177529,55.75803995,-4.061490381,Rutherglen and Hamilton West
S00177530,55.75465193,-4.221794436,"East Kilbride, Strathaven and Lesmahagow"
S00177531,55.75512888,-4.192752157,"East Kilbride, Strathaven and Lesmahagow"
S00177532,55.75478182,-4.174357384,"East Kilbride, Strathaven and Lesmahagow"
S00177533,55.75467572,-4.209014298,"East Kilbride, Strathaven and Lesmahagow"
S00177534,55.75719862,-4.067167534,Rutherglen and Hamilton West
S00177535,55.76320061,-3.69514335,Lanark and Hamilton East
S00177536,55.7566549,-4.056189874,Rutherglen and Hamilton West
S00177537,55.75479654,-4.226217239,"East Kilbride, Strathaven and Lesmahagow"
S00177538,55.75414918,-4.217287595,"East Kilbride, Strathaven and Lesmahagow"
S00177539,55.7542673,-4.221692876,"East Kilbride, Strathaven and Lesmahagow"
S00177540,55.75436461,-4.224758299,"East Kilbride, Strathaven and Lesmahagow"
S00177541,55.75649976,-4.05847666,Rutherglen and Hamilton West
S00177542,55.75729064,-4.059012399,Rutherglen and Hamilton West
S00177543,55.75688082,-4.045348468,Lanark and Hamilton East
S00177544,55.76253343,-3.693998705,Lanark and Hamilton East
S00177545,55.75524296,-4.194416027,"East Kilbride, Strathaven and Lesmahagow"
S00177546,55.75746725,-4.063484229,Rutherglen and Hamilton West
S00177547,55.75652849,-4.035719939,Lanark and Hamilton East
S00177548,55.75459018,-4.228675719,"East Kilbride, Strathaven and Lesmahagow"
S00177549,55.75715748,-4.062129119,Rutherglen and Hamilton West
S00177550,55.76189047,-3.6950068,Lanark and Hamilton East
S00177551,55.75303158,-4.233829881,"East Kilbride, Strathaven and Lesmahagow"
S00177552,55.75722093,-4.040569117,Lanark and Hamilton East
S00177553,55.75610593,-4.074408881,Rutherglen and Hamilton West
S00177554,55.75515334,-4.036269804,Lanark and Hamilton East
S00177555,55.75424449,-4.204001691,"East Kilbride, Strathaven and Lesmahagow"
S00177556,55.75450484,-4.188940094,"East Kilbride, Strathaven and Lesmahagow"
S00177557,55.75444501,-4.175613579,"East Kilbride, Strathaven and Lesmahagow"
S00177558,55.75688513,-4.047787097,Lanark and Hamilton East
S00177559,55.75385697,-4.231932795,"East Kilbride, Strathaven and Lesmahagow"
S00177560,55.75715617,-4.042302908,Lanark and Hamilton East
S00177561,55.75556788,-4.157300531,"East Kilbride, Strathaven and Lesmahagow"
S00177562,55.75384091,-4.187867014,"East Kilbride, Strathaven and Lesmahagow"
S00177563,55.75319006,-4.223113701,"East Kilbride, Strathaven and Lesmahagow"
S00177564,55.7548271,-4.184973909,"East Kilbride, Strathaven and Lesmahagow"
S00177565,55.75540216,-4.149322841,"East Kilbride, Strathaven and Lesmahagow"
S00177566,55.75564142,-4.151057219,"East Kilbride, Strathaven and Lesmahagow"
S00177567,55.75701402,-4.043825458,Lanark and Hamilton East
S00177568,55.75600585,-4.069686209,Rutherglen and Hamilton West
S00177569,55.75517878,-4.15437851,"East Kilbride, Strathaven and Lesmahagow"
S00177570,55.75605909,-4.072924249,Rutherglen and Hamilton West
S00177571,55.7551757,-4.158649455,"East Kilbride, Strathaven and Lesmahagow"
S00177572,55.75372422,-4.205948475,"East Kilbride, Strathaven and Lesmahagow"
S00177573,55.75427025,-4.180400796,"East Kilbride, Strathaven and Lesmahagow"
S00177574,55.7538017,-4.194096017,"East Kilbride, Strathaven and Lesmahagow"
S00177575,55.75634506,-4.067154239,Rutherglen and Hamilton West
S00177576,55.75672675,-4.049739074,Lanark and Hamilton East
S00177577,55.75438794,-4.196997573,"East Kilbride, Strathaven and Lesmahagow"
S00177578,55.75408884,-4.18353019,"East Kilbride, Strathaven and Lesmahagow"
S00177579,55.75616169,-4.053438683,Rutherglen and Hamilton West
S00177580,55.75548326,-4.063889406,Rutherglen and Hamilton West
S00177581,55.75638969,-4.059682081,Rutherglen and Hamilton West
S00177582,55.75373895,-4.228037498,"East Kilbride, Strathaven and Lesmahagow"
S00177583,55.75340805,-4.225468777,"East Kilbride, Strathaven and Lesmahagow"
S00177584,55.75584944,-4.076291759,Rutherglen and Hamilton West
S00177585,55.75266968,-4.193570292,"East Kilbride, Strathaven and Lesmahagow"
S00177586,55.75492023,-4.156308551,"East Kilbride, Strathaven and Lesmahagow"
S00177587,55.75448895,-4.058338832,Rutherglen and Hamilton West
S00177588,55.75363919,-4.199664674,"East Kilbride, Strathaven and Lesmahagow"
S00177589,55.7557981,-4.043984958,Lanark and Hamilton East
S00177590,55.75338691,-4.175984933,"East Kilbride, Strathaven and Lesmahagow"
S00177591,55.75246854,-4.232172195,"East Kilbride, Strathaven and Lesmahagow"
S00177592,55.75413187,-4.171978523,"East Kilbride, Strathaven and Lesmahagow"
S00177593,55.75505651,-4.056647586,Rutherglen and Hamilton West
S00177594,55.7541488,-4.182178924,"East Kilbride, Strathaven and Lesmahagow"
S00177595,55.7546776,-4.15733105,"East Kilbride, Strathaven and Lesmahagow"
S00177596,55.75378672,-4.153297746,"East Kilbride, Strathaven and Lesmahagow"
