OA_Code,Latitude,Longitude
S00178238,55.69066930011886,-3.98976701368109
S00178239,55.69095853033055,-3.9885566219076822
S00178240,55.69011043990126,-3.9865407324692437
S00178241,55.68798010832247,-4.058548796176744
S00178242,55.69451213339691,-3.6889547067527477
S00178243,55.69514256319865,-3.693421056304826
S00178244,55.69007748041956,-3.9985351124550843
S00178245,55.69488232783753,-3.6933938914068136
S00178246,55.68995453119271,-3.989507959661071
S00178247,55.68918279161779,-3.9949734481833175
S00178248,55.68841873403177,-4.002157318545716
S00178249,55.693926372015774,-3.6936389410131696
S00178250,55.689618488350476,-4.0002299389881735
S00178251,55.68944286734625,-3.9933480045726424
S00178252,55.68905915441527,-3.9987058789797914
S00178253,55.68759006826381,-4.061439662902305
S00178254,55.68853680464255,-3.9888154791389363
S00178255,55.684428951896905,-4.068240930167879
S00178256,55.687783252771894,-3.994822613936481
S00178257,55.68852465459712,-3.990119419934788
S00178258,55.69056280741496,-3.6702185112677155
S00178259,55.68800509572018,-3.9955498205296407
S00178260,55.67554830701729,-4.009356211304033
S00178261,55.68616179308941,-4.066741577952555
S00178262,55.68514073454618,-3.725025253574931
S00178263,55.68626343514234,-3.7580032331799846
S00178264,55.68747206402637,-3.994615858164307
S00178265,55.687557938697566,-3.9898793917726287
S00178266,55.68774915014026,-4.001884454138924
S00178267,55.68624862964785,-3.995794404194571
S00178268,55.685626553881455,-4.063833926255884
S00178269,55.67311827972934,-3.8972277662248924
S00178270,55.68445579277375,-3.853379855408613
S00178271,55.68501804353132,-4.062608756840137
S00178272,55.68558979520927,-4.066552312092735
S00178273,55.69007911418958,-3.6714228649848226
S00178274,55.68213910589056,-4.068660864221972
S00178275,55.683785315559106,-4.050899512630948
S00178276,55.6848838802552,-4.051847880873617
S00178277,55.68785127115725,-3.7335600194227028
S00178278,55.682499548269995,-4.065403042302412
S00178279,55.684120014566865,-4.066840644919731
S00178280,55.676419251860146,-3.4915333762492886
S00178281,55.682564897587135,-4.053476185147951
S00178282,55.68161948697534,-4.076014148404884
S00178283,55.68341538738858,-4.061713086403031
S00178284,55.68954753603483,-3.6668980397889874
S00178285,55.68195345667028,-4.0577866914860135
S00178286,55.68264087516488,-4.059668026382971
S00178287,55.68165684100153,-4.06260674826619
S00178288,55.688025702994594,-3.735842612427866
S00178289,55.682749148835654,-4.067659114088181
S00178290,55.68780647488207,-3.6627515224433513
S00178291,55.68188362084278,-4.078461895889699
S00178292,55.6818632436568,-4.0551255211875326
S00178293,55.68163588926521,-4.064387196361497
S00178294,55.68125163764125,-4.0615833007789615
S00178295,55.677125984646864,-4.0685552171643895
S00178296,55.68497684527311,-3.6686282601413827
S00178297,55.680762832194155,-4.078306991763651
S00178298,55.68006355028906,-4.075549947586478
S00178299,55.68091001861825,-4.075451637290983
S00178300,55.67993729210221,-4.067590234655214
S00178301,55.68043889109773,-4.0660897096501945
S00178302,55.68071986544561,-4.055781322473485
S00178303,55.686582980304905,-3.661522438852757
S00178304,55.67990944229699,-4.0569476493805405
S00178305,55.68006282727754,-4.05905530141227
S00178306,55.66110694459848,-3.9326551155441836
S00178307,55.679664183599506,-4.064060613537658
S00178308,55.67902313350945,-4.066905762837805
S00178309,55.67742022926692,-4.060681872406863
S00178310,55.66621229740902,-3.6507378787250273
S00178311,55.67132061561138,-3.6077974194390485
S00178312,55.678654332171305,-4.063721110657416
S00178313,55.67758671334514,-4.0801107419731055
S00178314,55.68250230525001,-3.7789099816386904
S00178315,55.67320128100856,-3.8464229201140006
S00178316,55.67470272769832,-4.087464310238682
S00178317,55.677182039961686,-4.0646932834462
S00178318,55.68166220934193,-3.766767571157321
S00178319,55.67647386494093,-4.083725641024201
S00178320,55.677159571840015,-3.7866511929846993
S00178321,55.675609144564454,-4.0758865374955855
S00178322,55.6769474814219,-4.0796473729688865
S00178323,55.6752342491447,-3.555145583075353
S00178324,55.67605911662003,-4.074256311135501
S00178325,55.675750147865756,-4.069134658982233
S00178326,55.67674268046226,-4.067835171888741
S00178327,55.67868286363744,-3.7820129040258283
S00178328,55.680533700706484,-3.765253397081374
S00178329,55.680995806166784,-3.7699822307368462
S00178330,55.67564476564075,-4.0817412184702455
S00178331,55.675535472192486,-4.077584392133874
S00178332,55.67465986898031,-4.084169907934404
S00178333,55.678121597703445,-3.924508100163123
S00178334,55.67790034465009,-3.927153318398907
S00178335,55.679354560764615,-3.762257888858151
S00178336,55.675861494812445,-4.06732743972474
S00178337,55.67565410695324,-4.0652330356699
S00178338,55.67980016180027,-3.7737454099818506
S00178339,55.67970443214927,-3.776635776453338
S00178340,55.68041274732635,-3.7804692498371484
S00178341,55.67669196961936,-3.9222590047398573
S00178342,55.679758264651895,-3.7666817139784294
S00178343,55.67466648997447,-4.084838226197345
S00178344,55.67435902289817,-4.068488663308657
S00178345,55.679591857334835,-3.7676285030030745
S00178346,55.67447166742478,-4.074060949175207
S00178347,55.67929746524483,-3.7693488403857804
S00178348,55.67534433437193,-4.068683816230052
S00178349,55.66699341763882,-4.066652958869974
S00178350,55.67320732002134,-4.058949509640468
S00178351,55.678989688254404,-3.7850169393335475
S00178352,55.673275455880784,-4.072518622646029
S00178353,55.67236972516205,-3.7536270923097486
S00178354,55.674269246932596,-4.079648360121921
S00178355,55.676138485630176,-3.92374272998706
S00178356,55.67618578421549,-3.9207232925588613
S00178357,55.65425694883305,-4.1157669879883185
S00178358,55.63677365653749,-4.083380558736631
S00178359,55.67668953598082,-3.9264257882568683
S00178360,55.67919245098074,-3.7735111366174934
S00178361,55.678495004925225,-3.780095823099619
S00178362,55.674349005962114,-4.062142536115202
S00178363,55.678510879262674,-3.764685128744017
S00178364,55.67811624017797,-3.785136190734419
S00178365,55.65653728888845,-3.870308486606813
S00178366,55.678841714607884,-3.7729067908334857
S00178367,55.67842810865045,-3.768562074971915
S00178368,55.67740207214035,-3.766798133056077
S00178369,55.678437195232554,-3.7754013867556604
S00178370,55.67370479353946,-4.065178006942543
S00178371,55.67280762418127,-3.8958133029545476
S00178372,55.67697123998526,-3.789091802724291
S00178373,55.6765742021317,-3.773726608236251
S00178374,55.678433564293,-3.7631866333883583
S00178375,55.6774509814646,-3.7907041154745227
S00178376,55.67330286353462,-4.062357838965759
S00178377,55.67623036678645,-3.7831895582101227
S00178378,55.6751908578162,-3.925143434366899
S00178379,55.675584488374255,-3.9264032674230704
S00178380,55.664575678585436,-3.668093674032541
S00178381,55.67700716880616,-3.8007669161343087
S00178382,55.677114713315724,-3.7755005038254525
S00178383,55.67759171370664,-3.7617332905786234
S00178384,55.67680949114285,-3.768632152251462
S00178385,55.67665357772895,-3.792385280192687
S00178386,55.677335983037814,-3.764520887406342
S00178387,55.67718860991693,-3.7697625380161868
S00178388,55.67261703923828,-4.0683967105194565
S00178389,55.67461439067929,-3.9257989579868995
S00178390,55.67245481991429,-4.0577331526595275
S00178391,55.675795919931,-3.7803071794951073
S00178392,55.67177300519744,-4.061943369006124
S00178393,55.6726475690044,-4.061241943684319
S00178394,55.67666511356744,-3.7835751285679766
S00178395,55.672356208194905,-4.066808550578664
S00178396,55.67603123309186,-3.760883865071765
S00178397,55.67404136561869,-3.922796910654866
S00178398,55.676745661926255,-3.7655757568952404
S00178399,55.67663434976778,-3.7670656866254384
S00178400,55.67361105060946,-3.9221555810641235
S00178401,55.67159614493079,-4.06551215544424
S00178402,55.67595802506032,-3.7753208660633835
S00178403,55.67623081379443,-3.772613720941765
S00178404,55.67626604496229,-3.763931987607567
S00178405,55.67609860246176,-3.7618251954348345
S00178406,55.675984854562934,-3.7684836081320574
S00178407,55.67561131196038,-3.7880596092825987
S00178408,55.67521241259245,-3.803038113345034
S00178409,55.67541626248627,-3.7655317620899815
S00178410,55.673259248701655,-3.8184690338384426
S00178411,55.673478457980224,-3.919143430437958
S00178412,55.67247652914299,-3.921145784443567
S00178413,55.675190689906735,-3.769338340688246
S00178414,55.67489376548881,-3.8069833207904655
S00178415,55.67508546514339,-3.7821991762391702
S00178416,55.671389197266016,-4.0623207380329935
S00178417,55.67476178177151,-3.759793133514699
S00178418,55.67196950921397,-3.926543610761158
S00178419,55.67496729583286,-3.772985946727814
S00178420,55.6748976076651,-3.767225915065061
S00178421,55.67454161653003,-3.7788030345094183
S00178422,55.67310568795174,-3.8002377849819573
S00178423,55.674131373832786,-3.783539321200425
S00178424,55.67408328524476,-3.7868448934440613
S00178425,55.67492061892204,-3.7699940720994625
S00178426,55.672420533629605,-3.785624135451873
S00178427,55.672701906840786,-3.8239294484253374
S00178428,55.66707169724208,-3.8133165860846585
S00178429,55.67425275674486,-3.7733034785030184
S00178430,55.67379920112951,-3.7773222025210473
S00178431,55.6743796620315,-3.769492555511492
S00178432,55.67392743787574,-3.7628248601535184
S00178433,55.669657495954034,-3.920387447066354
S00178434,55.67349193871112,-3.782397048031002
S00178435,55.67077985573047,-3.794597265695435
S00178436,55.67027975779169,-3.9259834988749915
S00178437,55.673830312221114,-3.7614528742636257
S00178438,55.67186126522213,-3.8230475234021655
S00178439,55.6731698383035,-3.776100987029634
S00178440,55.6723044754918,-3.770686914142641
S00178441,55.67313689491212,-3.780854279109064
S00178442,55.67273647107786,-3.7787210995021825
S00178443,55.67313551265196,-3.7753679263803566
S00178444,55.66966134990888,-3.9235838070285585
S00178445,55.671942413504745,-3.7820403428585156
S00178446,55.64258027220127,-3.497158531720931
S00178447,55.672137281059435,-3.776658463470179
S00178448,55.67114561178126,-3.7731469882154145
S00178449,55.670950825320055,-3.7667140192300628
S00178450,55.669493606838515,-3.764310920873781
S00178451,55.66848090295101,-3.92149056128347
S00178452,55.66775022308472,-3.916493765265837
S00178453,55.66858276215631,-3.9247393415504943
S00178454,55.66979094509718,-3.7748507049212985
S00178455,55.64497098201366,-3.5219588567561164
S00178456,55.667252715816645,-3.918425183603037
S00178457,55.66799117333493,-3.9200513936008194
S00178458,55.66654497444965,-3.9223019641676196
S00178459,55.667300255651725,-3.921130575557178
S00178460,55.624807232867894,-4.1640550680958714
S00178461,55.66776975318517,-3.773550776942042
S00178462,55.66801964799066,-3.7580594129792297
S00178463,55.62015587016071,-3.95401636843779
S00178464,55.66385161400612,-4.034163752179199
S00178465,55.66664896069802,-3.9214007566407183
S00178466,55.6678619614739,-3.765286885320955
S00178467,55.66356699913704,-4.036692866525115
S00178468,55.668382402650245,-3.767838475895381
S00178469,55.66553154926154,-3.9187225395127214
S00178470,55.66628968679292,-3.9162156554433865
S00178471,55.660781244647495,-3.737529512726387
S00178472,55.652672013826695,-4.041165672894985
S00178473,55.664742225980554,-3.9122923733788335
S00178474,55.66730726666909,-3.7682351838678474
S00178475,55.66665749629971,-3.7833264439432526
S00178476,55.66425049916972,-3.920758524083673
S00178477,55.66536581685569,-3.914373839830992
S00178478,55.666597439116195,-3.7744517130246376
S00178479,55.66459037497401,-3.918565177050284
S00178480,55.66437311282696,-3.918665838104563
S00178481,55.66389582129583,-3.921599692177483
S00178482,55.64838821301429,-3.890691510806516
S00178483,55.663387116355494,-3.916200964549601
S00178484,55.66352141544866,-3.9145063537326727
S00178485,55.66404204592534,-3.7821104613123793
S00178486,55.66286888311286,-3.9177336941848004
S00178487,55.63813268894944,-3.799379743232425
S00178488,55.64095419044299,-3.8291745633440657
S00178489,55.661431951344035,-3.731549129970781
S00178490,55.63807932777261,-3.6309656918283335
S00178491,55.65602366718592,-3.7282425451918373
S00178492,55.632148891407844,-4.143139569308138
S00178493,55.62747154145345,-3.7498896036965883
S00178494,55.64118125186065,-3.5953129485275883
S00178495,55.63069647794177,-3.670720152549426
S00178496,55.64697487915501,-3.890845877368521
S00178497,55.64718312719541,-3.902949841315565
S00178498,55.64687469486613,-3.893844637933145
S00178499,55.647208983665,-3.9012824170582525
S00178500,55.646945108370936,-3.8991718747544444
S00178501,55.645646009731365,-3.897170214203702
S00178502,55.6466204041476,-3.8963432836491347
S00178503,55.61176781564122,-4.13216664209459
S00178504,55.643607972404176,-3.886552024279493
S00178505,55.645156428232326,-3.8892962273743437
S00178506,55.627532236581935,-3.8992332723129213
S00178507,55.6403961281942,-3.8891146726208192
S00178508,55.63864160934843,-3.888664763210945
S00178509,55.63776440535563,-3.8890197501452546
S00178510,55.637721269810015,-3.885983011147442
S00178511,55.63816891490011,-3.8814127631444078
S00178512,55.63160275179362,-3.859985838884582
S00178513,55.63759732609051,-3.891696820325275
S00178514,55.63520672128109,-3.8864499943907487
S00178515,55.6357636287549,-3.8917196394707587
S00178516,55.63447564911826,-3.87904330562156
S00178517,55.63540442411877,-3.881184902819495
S00178518,55.623129383077035,-3.8922067325400933
S00178519,55.63430388199709,-3.8826255162534298
S00178520,55.63352660598251,-3.87998283396914
S00178521,55.62530139502952,-3.8677718243074546
S00178522,55.63265378090825,-3.8806400184611607
S00178523,55.625714223181745,-3.7101039628378225
S00178524,55.631554382269,-3.8779026468500915
S00178525,55.63104045130334,-3.8809439699281305
S00178526,55.63135116471842,-3.8800216047396665
S00178527,55.630725254099495,-3.8786413637623562
S00178528,55.63056216391479,-3.8781411118424236
S00178529,55.62911754863647,-3.8774048305571225
S00178530,55.62806718790195,-3.8814368733539353
S00178531,55.62793156288654,-3.8803184720161643
S00178532,55.62818550617615,-3.8784086239434505
S00178533,55.62726163256445,-3.881223540525953
S00178534,55.62525664707759,-3.8795232586514805
S00178535,55.618380332572194,-3.544953728532504
S00178536,55.62546639176071,-3.878151453570773
S00178537,55.6287836255381,-3.63191371068312
S00178538,55.627378169687134,-3.63285593593145
S00178539,55.612668736829946,-3.615096892272593
S00178540,55.62729648564259,-3.6315659930520434
S00178541,55.62889056862725,-3.5171897513645565
S00178542,55.62541521485975,-3.63382254284437
S00178543,55.62728368924716,-3.5221307852270916
S00178544,55.627879217989644,-3.5204861383095993
S00178545,55.62470323312586,-3.5294634909784217
S00178546,55.62694101250885,-3.5178767856270645
S00178547,55.62706570311017,-3.529539642974597
S00178548,55.62643022332507,-3.5235588977132575
S00178549,55.62622553734017,-3.5154190981025106
S00178550,55.62486881378281,-3.52265656261269
S00178551,55.62210291826672,-3.632191888060701
S00178552,55.625494487442616,-3.5222043599975517
S00178553,55.62569253237224,-3.514191470098009
S00178554,55.624572762599946,-3.521168067634574
S00178555,55.62409318348859,-3.519259568829381
S00178556,55.62423148493709,-3.5305409557057805
S00178557,55.623540877044924,-3.518142378982957
S00178558,55.622833304213145,-3.5331227337834044
S00178559,55.623066089857396,-3.527430442232049
S00178560,55.62342371525992,-3.5254115325700752
S00178561,55.622159285335115,-3.519407076882041
S00178562,55.62249167684445,-3.531695981177689
S00178563,55.62081441790908,-3.531439993945218
S00178564,55.61585673547792,-3.8981604567736734
S00178565,55.62098491201804,-3.527857663671358
S00178566,55.61984112475167,-3.530941518367147
S00178567,55.61443221680546,-3.8996159826536636
S00178568,55.61754120842044,-3.5344881669734973
S00178569,55.59390000806908,-3.869009082602128
S00178570,55.592625195305004,-3.7925033296569612
S00178571,55.58292218254858,-3.8221744180388835
S00178572,55.600476586085655,-3.5586617683363952
S00178573,55.6049371765045,-3.601635257072003
S00178574,55.599011934891294,-3.5949815877998805
S00178575,55.59712117839125,-3.592492469923507
S00178576,55.60238615325924,-3.6015471520268507
S00178577,55.596238442913275,-3.887658171993043
S00178578,55.59454993304999,-3.789321779778906
S00178579,55.597044717354386,-3.8901570333396474
S00178580,55.596301368511625,-3.88940706332809
S00178581,55.59808026779722,-3.778927685121385
S00178582,55.59905308845808,-3.5925072648382117
S00178583,55.597321494870585,-3.78043288504703
S00178584,55.59828358462279,-3.5963963304815922
S00178585,55.5935924701607,-3.8890705289529865
S00178586,55.59697699381696,-3.77878251813633
S00178587,55.59438233986382,-3.885632796200533
S00178588,55.59574957833313,-3.777282710538934
S00178589,55.59561440364659,-3.782260063899697
S00178590,55.593558921782076,-3.8871644652891146
S00178591,55.59333304925996,-3.8860744380836523
S00178592,55.595153621141364,-3.781810659866038
S00178593,55.58780788502274,-3.5485599079270616
S00178594,55.589896080940434,-3.884576543552237
S00178595,55.59103342816941,-3.8801559026303964
S00178596,55.58151074214073,-3.6254141417270547
S00178597,55.59162698696844,-3.8888967228153883
S00178598,55.556349397943535,-3.6293850634129727
S00178599,55.590357497860815,-3.879107950883114
S00178600,55.56934103470961,-3.6550927143836973
S00178601,55.533341896433136,-3.8920592175056443
S00178602,55.54031761066245,-3.6792618290447505
S00178603,55.53824250738622,-3.8784592169129684
S00178604,55.55835634463039,-3.8464858816741603
S00178605,55.55725759989414,-3.846640459069438
S00178606,55.55437126949375,-3.8479319567949255
S00178607,55.55662780339667,-3.8478793431569405
S00178608,55.55441226588952,-3.8422262621773022
S00178609,55.555456637868936,-3.845683947085008
S00178610,55.55497002925536,-3.8439805300094196
S00178611,55.5549567218968,-3.8406821272978107
S00178612,55.5544047851673,-3.8415283147628316
S00178613,55.55326875363609,-3.8465484613636867
S00178614,55.55283358208476,-3.843817038267682
S00178615,55.55250319115188,-3.8418832633870696
S00178616,55.55146963013183,-3.84427631592115
S00178617,55.55097190075089,-3.8474870345642036
S00178618,55.55119058153725,-3.8454997930260686
S00178619,55.477697445008765,-3.7890061206715555
S00178620,55.47425555186798,-3.6488737901967334
S00178621,55.491883809873514,-3.738141376949762
S00178622,55.49297261894004,-3.691856700800257
S00178623,55.49223705320724,-3.6943578067475547
S00178624,55.41947874943584,-3.6349774093695877
S00178625,55.467306387246616,-3.6517158012492335
S00178626,55.46744094685414,-3.6543948362977217
S00178627,55.467058118324836,-3.652132526642868
S00178628,55.4194651905116,-3.760254410841178
S00178629,55.41611174877892,-3.7628384160121144
S00178630,55.41495237438592,-3.762218027992671
S00178631,56.465204692916515,-4.297356447920753
S00178632,56.399548888618014,-4.572671085711225
S00178633,56.47095021642927,-4.3213439794032915
S00178634,56.43384746690243,-4.383202287739345
S00178635,56.4370014018141,-4.710587975365747
S00178636,56.46746459766271,-4.315984660736133
S00178637,56.46709328900394,-4.318543392851524
S00178638,56.46579581967106,-4.32112671477744
S00178639,56.46545651160174,-4.3186059352486375
S00178640,56.46324066205903,-4.323681713503433
S00178641,56.46202122845152,-4.3240130246066375
S00178642,56.38372183091971,-4.6406023458057195
S00178643,56.38661511077395,-4.274427364805899
S00178644,56.35212133289935,-4.376982825391532
S00178645,56.39318074019384,-4.621374055712172
S00178646,56.355953036785166,-4.336185353777359
S00178647,56.38434210448998,-4.287575406843418
S00178648,56.32493326245848,-4.327884279428213
S00178649,56.32322197583783,-4.331904394938639
S00178650,56.20112671831985,-4.601026624732254
S00178651,56.24814146134193,-4.247546506610046
S00178652,56.23077408678133,-4.149739864906467
S00178653,56.23149011488809,-4.366453821689134
S00178654,56.20087242249061,-4.080034193259288
S00178655,56.193635323925434,-4.008481430819003
S00178656,56.18841271083677,-4.490015744683632
S00178657,56.24510388440915,-4.226676463433689
S00178658,56.23292077869253,-3.972960688124024
S00178659,56.24607268177969,-4.219776053687502
S00178660,56.24206320137615,-4.20477677246407
S00178661,56.24519289777778,-4.213204420356775
S00178662,56.24445572451871,-4.215728141426641
S00178663,56.24459505523505,-4.216478636818163
S00178664,56.24352224174511,-4.210138309877692
S00178665,56.24378947052091,-4.212784489686256
S00178666,56.24130004584172,-4.2178052464658355
S00178667,56.242529787139375,-4.213873831214754
S00178668,56.22889402661088,-4.257760902749755
S00178669,56.24241304832294,-4.209848439060338
S00178670,56.24161335033318,-4.211851991401182
S00178671,56.24132207070498,-4.202490890880492
S00178672,56.240389326043456,-4.197837920700882
S00178673,56.24087476766821,-4.205402408776686
S00178674,56.23936672639304,-4.197730910099096
S00178675,56.240173578871946,-4.2028929458332955
S00178676,56.23933180133198,-4.194130178094906
S00178677,56.23922058853648,-4.1998849979720605
S00178678,56.23722930439338,-4.214778176217345
S00178679,56.23841034433262,-4.1918666430785105
S00178680,56.236714551065525,-4.2184276435728245
S00178681,56.23748403908104,-4.19494429352455
S00178682,56.23679144431081,-4.192952118401815
S00178683,56.23564342722787,-4.210491169615333
S00178684,56.23609598530806,-4.193654636759453
S00178685,56.20477729075625,-4.033844457236605
S00178686,56.18496239414977,-3.9318730534674597
S00178687,56.22276299863558,-3.950501829967594
S00178688,56.20762970424118,-3.944815506145095
S00178689,56.18416098635313,-4.233780327722363
S00178690,56.19422894210991,-4.099838682596323
S00178691,56.18001324610547,-4.313170795298499
S00178692,56.17743118184022,-4.174242729524069
S00178693,56.21154558617315,-3.9603166217871877
S00178694,56.192168564925154,-3.991384984239293
S00178695,56.20172939107995,-3.9571073125525014
S00178696,56.199945007437236,-3.950036312482968
S00178697,56.199777752122465,-3.9589100761270686
S00178698,56.09865493582469,-4.552814315954373
S00178699,56.19775259486989,-3.9630784622686503
S00178700,56.19859355718333,-3.950257870009109
S00178701,56.19779600439292,-3.9523935030604753
S00178702,56.19686203614205,-3.961437173733459
S00178703,56.197754002579366,-3.9550510680331827
S00178704,56.196843707235175,-3.959759858518613
S00178705,56.19383609674172,-3.9556092564476244
S00178706,56.194954240333495,-3.9473975248843938
S00178707,56.19549359558074,-3.9530824298332976
S00178708,56.19454394662698,-3.9500523226691064
S00178709,56.193303232011615,-4.052223922470337
S00178710,56.19334481552685,-3.9582597671703876
S00178711,56.19108578487474,-4.075233402038111
S00178712,56.19284146473554,-4.052972909814027
S00178713,56.191123481875834,-4.076734325253124
S00178714,56.19196069514365,-4.057841642559245
S00178715,56.1932333121188,-3.9788039583288897
S00178716,56.19240290899644,-3.964384644254489
S00178717,56.16379723320877,-4.13460842840386
S00178718,56.19039994988263,-3.948423806231335
S00178719,56.191844149011,-4.052419991477366
S00178720,56.18980499001078,-4.079789678725573
S00178721,56.19272187940685,-3.9804377110789773
S00178722,56.19113294949186,-3.952087205436085
S00178723,56.169239806891376,-4.391875828448482
S00178724,56.19068263145701,-4.059578285077545
S00178725,56.19243270771531,-3.972670414537445
S00178726,56.192328953947644,-3.9628175001076147
S00178727,56.192061107344074,-3.975681348868692
S00178728,56.18133492941953,-4.414157190646518
S00178729,56.191015626342406,-4.054148603145607
S00178730,56.18890925789461,-4.0758733277999575
S00178731,56.19226271473945,-3.9618954409629445
S00178732,56.18996977269212,-4.061909209355817
S00178733,56.189555020326,-4.052813457326308
S00178734,56.190668808719394,-3.976206079788497
S00178735,56.190786243182814,-3.9705390969987944
S00178736,56.179614457435726,-4.3879934407279055
S00178737,56.18976880762074,-4.050761977107101
S00178738,56.1876699898038,-4.058627174777349
S00178739,56.191111777847716,-3.9664621585180986
S00178740,56.18986460103583,-3.9458986755495653
S00178741,56.190335571522574,-3.9796217296268357
S00178742,56.188990560802125,-4.047835671048259
S00178743,56.1884547645433,-3.968534035752861
S00178744,56.18812304467826,-4.050835314469047
S00178745,56.1893835772191,-3.95928272758113
S00178746,56.18905788370851,-3.9774769728121013
S00178747,56.189463591589714,-3.950245777889276
S00178748,56.18766664892497,-3.955343675373022
S00178749,56.18743208444928,-3.964468993907604
S00178750,56.17823474973738,-4.376580335523104
S00178751,56.188248098407406,-3.979224126699716
S00178752,56.18865396386458,-3.963355010021651
S00178753,56.18788828415922,-3.9719375824900243
S00178754,56.17650094695675,-4.389588496007866
S00178755,56.18733384712065,-3.973456184581688
S00178756,56.18707070282238,-3.9696717692862173
S00178757,56.18703723596506,-3.9638686749165504
S00178758,56.1857858232687,-3.978662243522944
S00178759,56.18602354313483,-3.958660241851929
S00178760,56.187294149082256,-3.968055599506712
S00178761,56.168039103382405,-4.044803229319671
S00178762,56.17994430020981,-4.379747622535486
S00178763,56.18386581592988,-3.9524754785418703
S00178764,56.1865488653467,-3.9775896051354844
S00178765,56.17901616273536,-4.383138401890913
S00178766,56.185004067668714,-3.9503901297139525
S00178767,56.18622275911756,-3.9653579457950023
S00178768,56.18582123478556,-3.981500215232021
S00178769,56.18553830735351,-3.9727838795599677
S00178770,56.18589314610468,-3.967435971764579
S00178771,56.18575025475399,-3.9707643408090103
S00178772,56.18436284456653,-3.9670353680785304
S00178773,56.18512916629343,-3.9697011904144492
S00178774,56.17830926435837,-4.381112682798354
S00178775,56.18460622520837,-3.974315208556808
S00178776,56.1839679397177,-3.974330765839723
S00178777,56.18384873500498,-3.971101917752538
S00178778,56.183725321593,-3.9777021579028173
S00178779,56.18370211946262,-3.9752194728903327
S00178780,56.18361280496317,-3.979678335678775
S00178781,56.17714126771149,-4.387614234137762
S00178782,56.183688872932294,-3.9659051589401244
S00178783,56.18171785012781,-3.9666583357609073
S00178784,56.18431052585433,-3.9703199072042645
S00178785,56.160045686546646,-3.980526790558202
S00178786,56.18331255452944,-3.9675294780862616
S00178787,56.182062658045034,-3.9715259481859175
S00178788,56.180757880524354,-3.970508407327845
S00178789,56.15286405820999,-4.258225131401352
S00178790,56.18164957526606,-3.9782559900924563
S00178791,56.15173769913977,-4.378099543134592
S00178792,56.17334079098555,-4.1563710217356284
S00178793,56.17417661233063,-4.153276391718099
S00178794,56.17372275948659,-4.14733858173768
S00178795,56.147374666276434,-4.3867010484973825
S00178796,56.1725527050553,-4.154667539027011
S00178797,56.16413839355146,-4.0776930891556615
S00178798,56.150176507151784,-3.890023335716481
S00178799,56.15310622429695,-4.04734261271132
S00178800,56.16339166578654,-3.948118584268184
S00178801,56.1612699811884,-3.9510226115185025
S00178802,56.11712045364845,-4.317968145629598
S00178803,56.1583204320275,-3.9545606025633897
S00178804,56.157829128722874,-3.956645094511678
S00178805,56.13338409381425,-4.116958016215846
S00178806,56.158133323913304,-3.948770200812447
S00178807,56.15732960061485,-3.9461692096305963
S00178808,56.155215834231676,-3.9359988576214535
S00178809,56.15667733565047,-3.9430768128412534
S00178810,56.130698529035506,-4.207714724089064
S00178811,56.154212690461655,-3.939796550888699
S00178812,56.154460907430845,-3.9565382381336964
S00178813,56.15548530365959,-3.949151349617306
S00178814,56.15542879789494,-3.953866269351105
S00178815,56.15318417100105,-3.953172681309858
S00178816,56.15488337130412,-3.950280162427289
S00178817,56.12967753748767,-3.997437520322393
S00178818,56.154480671230615,-3.9450429538680263
S00178819,56.15433789336099,-3.9484008820736802
S00178820,56.15418366309983,-3.9530462972155505
S00178821,56.15415690108029,-3.9524652988064806
S00178822,56.15355275869617,-3.9337415851451634
S00178823,56.154127617890026,-3.9474885748866293
S00178824,56.15298406138399,-3.9407811599869764
S00178825,56.126372253500556,-4.2353838509879935
S00178826,56.15227137695828,-3.9455270072102935
S00178827,56.144496850352446,-4.380743124904448
S00178828,56.152122347861976,-3.934989929506088
S00178829,56.143978088715315,-4.379213870677276
S00178830,56.15230808680685,-3.940908074383701
S00178831,56.1508440344379,-3.927085130924478
S00178832,56.15133676623821,-3.930635669540648
S00178833,56.15005599792553,-3.9463970853515415
S00178834,56.15155016601728,-3.9428179502786733
S00178835,56.11608312798291,-4.2858773624708
S00178836,56.098122765481676,-4.361976501587822
S00178837,56.12903387707455,-4.152859982414982
S00178838,56.15031896200174,-3.9451063253102325
S00178839,56.149618598160515,-3.943927889272549
S00178840,56.1499226375673,-3.9417376396594257
S00178841,56.149925998362704,-3.9386628427004364
S00178842,56.149106302818694,-3.9174836818196432
S00178843,56.1453826792065,-3.9475612652833076
S00178844,56.14768096379,-3.9442807890460907
S00178845,56.148286605901625,-3.945196805831044
S00178846,56.14723441111682,-3.943533815167111
S00178847,56.14595485996591,-3.946608255823275
S00178848,56.14414328627608,-3.9475146617407373
S00178849,56.14073846625367,-3.90188902009965
S00178850,56.1456741683626,-3.9427467502038933
S00178851,56.13387166384291,-3.881434384760824
S00178852,56.14494936906817,-3.943692103604124
S00178853,56.14403830651621,-3.9501814313919574
S00178854,56.13959870943855,-3.948491919461958
S00178855,56.1355465225488,-4.054906414400047
S00178856,56.13926879330652,-3.9242525048033325
S00178857,56.13902510431588,-3.938113966477936
S00178858,56.13900194309366,-3.933284385811739
S00178859,56.1372232043974,-3.9492568877995957
S00178860,56.13887096835736,-3.946201834668703
